2019-4-24 23:37:38,-34.57,-58.46,-87.70,529,19
2019-4-24 23:37:39,-34.57,-58.46,-54.60,518,17
2019-4-24 23:37:40,-34.57,-58.46,-54.60,486,13
2019-4-24 23:37:41,-34.57,-58.46,-54.60,482,12
2019-4-24 23:37:42,-34.57,-58.46,-54.60,477,11
2019-4-24 23:37:43,-34.57,-58.46,-54.60,475,11
2019-4-24 23:37:44,-34.57,-58.46,-54.60,475,11
2019-4-24 23:37:45,-34.57,-58.46,-54.60,459,8
2019-4-24 23:37:46,-34.57,-58.46,-42.00,459,8
2019-4-24 23:37:47,-34.57,-58.46,-20.30,477,11
2019-4-24 23:37:48,-34.57,-58.46,-20.30,486,13
2019-4-24 23:37:49,-34.57,-58.46,-20.30,493,14
2019-4-24 23:37:50,-34.57,-58.46,-20.30,486,13
2019-4-24 23:37:51,-34.57,-58.46,-20.30,502,15
2019-4-24 23:37:52,-34.57,-58.46,-20.30,497,14
2019-4-24 23:37:53,-34.57,-58.46,-24.90,502,15
2019-4-24 23:37:54,-34.57,-58.46,-14.80,502,15
2019-4-24 23:37:55,-34.57,-58.46,-12.00,497,14
2019-4-24 23:37:56,-34.57,-58.46,-17.20,506,16
2019-4-24 23:37:57,-34.57,-58.45,-17.00,537,20
2019-4-24 23:37:58,-34.57,-58.45,-11.20,537,20
2019-4-24 23:37:59,-34.57,-58.45,-4.10,518,17
2019-4-24 23:38:0,-34.57,-58.45,-3.40,572,26
2019-4-24 23:38:1,-34.57,-58.45,-3.40,529,19
2019-4-24 23:38:2,-34.57,-58.45,-3.40,486,13
2019-4-24 23:38:3,-34.57,-58.45,-3.40,607,31
2019-4-24 23:38:4,-34.57,-58.45,-3.40,697,45
2019-4-24 23:38:5,-34.57,-58.45,-3.40,656,39
2019-4-24 23:38:6,-34.57,-58.45,-3.40,596,29
2019-4-24 23:38:7,-34.57,-58.45,-3.40,564,24
2019-4-24 23:38:8,-34.57,-58.45,-3.40,542,21
2019-4-24 23:38:9,-34.57,-58.45,-3.40,482,12
2019-4-24 23:38:10,-34.57,-58.45,-3.40,589,28
2019-4-24 23:38:11,-34.57,-58.45,-3.40,572,26
2019-4-24 23:38:12,-34.57,-58.45,-3.40,564,24
2019-4-24 23:38:13,-34.57,-58.45,-3.40,454,8
2019-4-24 23:38:14,-34.57,-58.45,-3.40,486,13
2019-4-24 23:38:15,-34.57,-58.45,-3.40,475,11
2019-4-24 23:38:16,-34.57,-58.45,-3.40,548,22
2019-4-24 23:38:17,-34.57,-58.45,-3.40,523,18
2019-4-24 23:38:18,-34.57,-58.45,-3.40,537,20
2019-4-24 23:38:19,-34.57,-58.45,-3.40,581,27
2019-4-24 23:38:20,-34.57,-58.45,-3.40,482,12
2019-4-24 23:38:21,-34.57,-58.45,-3.40,506,16
2019-4-24 23:38:22,-34.57,-58.45,-3.40,537,20
2019-4-24 23:38:23,-34.57,-58.45,-3.40,542,21
2019-4-24 23:38:24,-34.57,-58.45,-3.40,607,31
