2019-4-26 23:44:22,0.00,0.00,0.00,434,5,25.45,50.93
2019-4-26 23:44:23,0.00,0.00,0.00,432,4,25.48,50.90
2019-4-26 23:44:24,0.00,0.00,0.00,475,11,25.61,50.90
2019-4-26 23:44:25,0.00,0.00,0.00,482,12,25.63,50.90
2019-4-26 23:44:26,0.00,0.00,0.00,464,9,25.52,50.81
2019-4-26 23:44:27,0.00,0.00,0.00,466,10,25.56,50.90
2019-4-26 23:44:28,0.00,0.00,0.00,475,11,25.55,50.70
2019-4-26 23:44:29,0.00,0.00,0.00,480,12,25.63,50.70
2019-4-26 23:44:30,0.00,0.00,0.00,491,13,25.64,50.70
2019-4-26 23:44:31,0.00,0.00,0.00,591,29,25.74,50.78
2019-4-26 23:44:32,0.00,0.00,0.00,645,37,25.73,50.88
2019-4-26 23:44:33,0.00,0.00,0.00,638,36,25.74,50.98
2019-4-26 23:44:34,0.00,0.00,0.00,617,33,25.77,50.98
2019-4-26 23:44:35,0.00,0.00,0.00,574,26,25.82,50.98
2019-4-26 23:44:36,0.00,0.00,0.00,574,26,25.83,50.98
2019-4-26 23:44:37,0.00,0.00,0.00,555,23,25.83,51.07
2019-4-26 23:44:38,0.00,0.00,0.00,542,21,25.85,50.98
2019-4-26 23:44:38,0.00,0.00,0.00,564,24,25.85,50.88
2019-4-26 23:44:38,0.00,0.00,0.00,564,24,25.82,50.88
2019-4-26 23:44:38,0.00,0.00,0.00,537,20,25.95,50.85
2019-4-26 23:44:38,0.00,0.00,0.00,531,19,25.83,50.78
2019-4-26 23:44:44,0.00,0.00,0.00,537,20,25.98,50.65
2019-4-26 23:44:45,0.00,0.00,0.00,530,19,25.90,50.58
2019-4-26 23:44:46,0.00,0.00,0.00,502,15,25.86,50.48
2019-4-26 23:44:47,0.00,0.00,0.00,502,15,25.90,50.48
2019-4-26 23:44:48,0.00,0.00,0.00,519,18,25.89,50.48
2019-4-26 23:44:49,0.00,0.00,0.00,502,15,26.05,50.36
2019-4-26 23:44:50,0.00,0.00,0.00,493,14,26.04,50.26
2019-4-26 23:44:51,0.00,0.00,0.00,493,14,25.89,50.18
2019-4-26 23:44:52,0.00,0.00,0.00,498,14,26.01,50.16
2019-4-26 23:44:53,0.00,0.00,0.00,487,13,26.05,50.06
2019-4-26 23:44:54,0.00,0.00,0.00,478,11,25.93,50.06
2019-4-26 23:44:55,0.00,0.00,0.00,482,12,26.01,49.96
2019-4-26 23:44:56,0.00,0.00,0.00,487,13,26.08,49.96
2019-4-26 23:44:57,0.00,0.00,0.00,464,9,26.15,49.86
2019-4-26 23:44:58,0.00,0.00,0.00,478,11,26.12,49.76
2019-4-26 23:44:59,0.00,0.00,0.00,487,13,26.26,49.74
2019-4-26 23:45:0,0.00,0.00,0.00,452,7,26.16,49.76
2019-4-26 23:45:1,-34.57,-58.46,32.80,482,12,26.19,49.74
2019-4-26 23:45:2,-34.57,-58.46,29.60,495,14,26.23,49.74
2019-4-26 23:45:3,-34.57,-58.46,27.90,515,17,26.21,49.74
2019-4-26 23:45:4,-34.57,-58.46,26.30,500,15,26.16,49.76
2019-4-26 23:45:5,-34.57,-58.46,26.60,487,13,26.27,49.74
2019-4-26 23:45:6,-34.57,-58.46,27.00,475,11,26.31,49.74
2019-4-26 23:45:7,-34.57,-58.46,27.70,495,14,26.30,49.74
2019-4-26 23:45:8,-34.57,-58.46,28.30,491,13,26.38,49.74
2019-4-26 23:45:9,-34.57,-58.46,29.20,485,12,26.24,49.84
2019-4-26 23:45:10,-34.57,-58.46,30.10,526,19,26.36,49.74
2019-4-26 23:45:11,-34.57,-58.46,30.70,485,12,26.48,49.71
2019-4-26 23:45:12,-34.57,-58.46,30.80,491,13,26.23,49.74
2019-4-26 23:45:13,-34.57,-58.46,32.40,519,18,26.38,49.74
2019-4-26 23:45:14,-34.57,-58.46,35.30,475,11,26.41,49.74
2019-4-26 23:45:15,-34.57,-58.46,39.60,495,14,26.39,49.74
2019-4-26 23:45:15,-34.57,-58.46,39.60,485,12,26.48,49.71
2019-4-26 23:45:15,-34.57,-58.46,39.60,466,10,26.34,49.64
2019-4-26 23:45:15,-34.57,-58.46,39.60,466,10,26.38,49.64
2019-4-26 23:45:15,-34.57,-58.46,39.60,466,10,26.39,49.64
2019-4-26 23:45:15,-34.57,-58.46,39.60,466,10,26.39,49.54
2019-4-26 23:45:15,-34.57,-58.46,39.60,452,7,26.51,49.52
2019-4-26 23:45:15,-34.57,-58.46,39.60,448,7,26.43,49.42
2019-4-26 23:45:15,-34.57,-58.46,39.60,457,8,26.39,49.34
2019-4-26 23:45:25,-34.57,-58.46,39.60,462,9,26.48,49.32
2019-4-26 23:45:26,-34.57,-58.46,39.60,448,7,26.41,49.34
2019-4-26 23:45:27,-34.57,-58.46,39.60,444,6,26.57,49.22
2019-4-26 23:45:28,-34.57,-58.46,39.60,457,8,26.43,49.22
2019-4-26 23:45:29,-34.57,-58.46,22.10,466,10,26.58,49.22
2019-4-26 23:45:30,-34.57,-58.46,21.10,454,8,26.68,49.19
2019-4-26 23:45:31,-34.57,-58.46,20.10,466,10,26.56,49.12
2019-4-26 23:45:32,-34.57,-58.46,18.90,480,12,26.56,49.12
2019-4-26 23:45:33,-34.57,-58.46,9.40,466,10,26.57,49.12
2019-4-26 23:45:34,-34.57,-58.46,9.10,457,8,26.63,49.12
2019-4-26 23:45:35,-34.57,-58.46,7.90,457,8,26.57,49.02
2019-4-26 23:45:36,-34.57,-58.46,7.20,475,11,26.57,49.12
2019-4-26 23:45:37,-34.57,-58.46,9.30,466,10,26.52,49.12
2019-4-26 23:45:38,-34.57,-58.46,11.70,496,14,26.70,49.10
2019-4-26 23:45:39,-34.57,-58.46,15.30,523,18,26.63,49.12
2019-4-26 23:45:40,-34.57,-58.46,20.50,475,11,26.67,49.00
2019-4-26 23:45:41,-34.57,-58.46,26.50,500,15,26.71,49.10
2019-4-26 23:45:42,-34.57,-58.46,31.50,523,18,26.73,49.10
2019-4-26 23:45:43,-34.57,-58.46,35.20,546,22,26.65,49.12
2019-4-26 23:45:44,-34.57,-58.46,37.10,577,26,26.76,49.19
2019-4-26 23:45:45,-34.57,-58.46,41.50,529,19,26.83,49.19
2019-4-26 23:45:46,-34.57,-58.46,43.60,506,16,26.71,49.19
2019-4-26 23:45:47,-34.57,-58.46,49.70,540,21,26.76,49.29
2019-4-26 23:45:48,-34.57,-58.46,52.90,492,14,26.78,49.40
2019-4-26 23:45:49,-34.57,-58.46,55.20,497,14,26.73,49.40
2019-4-26 23:45:50,-34.57,-58.46,59.70,527,19,26.71,49.40
2019-4-26 23:45:51,-34.57,-58.46,64.40,517,17,26.73,49.40
2019-4-26 23:45:52,-34.57,-58.46,67.10,520,18,26.82,49.40
2019-4-26 23:45:53,-34.57,-58.46,68.80,485,12,26.76,49.29
2019-4-26 23:45:54,-34.57,-58.46,71.40,485,12,26.71,49.19
2019-4-26 23:45:55,-34.57,-58.46,70.80,517,17,26.88,49.19
2019-4-26 23:45:56,-34.57,-58.46,71.20,466,10,26.85,49.10
2019-4-26 23:45:56,-34.57,-58.46,71.20,485,12,26.82,49.00
2019-4-26 23:45:56,-34.57,-58.46,71.20,485,12,26.78,49.00
